alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1747994234.2636,elite,2313.4855156917,1721610935.5091,"AS29256 Syrian Telecommunication Private Closed Joint Stock Company",INT-PDN-STE-AS,Damascus,Asia,AS,Syria,SY,"Al Mouhajrin",false,"Syrian Telecom",33.5176,36.2904,false,"Bitakat Company LTD",true,"Damascus Governorate",success,Asia/Damascus,,1747925930,1747994981.2027,80,http,185.235.16.12:80,false,334.47909355164,37842,15852,70.477148284725,185.235.16.12
true,1747962113.0316,elite,314.02343841161,1747363392.7841,"AS16276 OVH SAS",OVH,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"OVH SAS",50.1162,8.6693,false,"OVH GmbH",false,Hesse,success,Europe/Berlin,60306,1747968230,1747994981.0466,3128,http,57.129.81.201:3128,false,42.047262191772,11273,340,97.072246620167,57.129.81.201
true,1747994869.9071,elite,2767.1408940525,1710558779.6442,"AS20632 PJSC MegaFon",PETERSTAR-AS,"St Petersburg",Europe,EU,Russia,RU,,false,"PJSC Megafon SZF",59.9311,30.3609,true,"JSC PeterStar",true,St.-Petersburg,success,Europe/Moscow,,1747785322,1747994980.7994,3128,http,46.47.197.210:3128,false,3848.1302261353,301846,237962,55.917289110202,46.47.197.210
true,1747994980.4692,transparent,7032.9045300664,1710579823.6085,"AS131111 PT Mora Telematika Indonesia",CEPATNET-AS-ID,Utan,Asia,AS,Indonesia,ID,,false,MORATELINDO,-6.17694,106.947,false,Moratelindo,true,Jakarta,success,Asia/Jakarta,,1747785338,1747994980.4692,8080,http,103.75.96.70:8080,false,6972.2325801849,37965,471409,7.4532661659213,103.75.96.70
true,1747994980.4526,elite,10156.776871165,1716658240.8228,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1747636972,1747994980.4526,43980,socks4,67.213.212.56:43980,true,11016.639471054,619,110886,0.55513205685844,67.213.212.56
true,1747994980.4201,elite,7672.457358363,1710540133.1671,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Medellín,"South America",SA,Colombia,CO,"La Candelaria",false,"UNE EPM TELECOMUNICACIONES S.A",6.245,-75.5611,false,"RIDUCO SA",true,Antioquia,success,America/Bogota,050001,1747787648,1747994980.4201,9812,http,200.116.198.222:9812,false,4811.3808631897,28890,531413,5.1561387320789,200.116.198.222
true,1747931477.1919,elite,1357.8645825371,1740425380.0961,"AS212477 RoyaleHosting BV",ROYALE-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"RoyaleHosting BV",52.352,4.9392,false,"RoyaleHosting BV",true,"North Holland",success,Europe/Amsterdam,1098,1747683526,1747994980.3768,18080,http,45.140.143.77:18080,false,89.913845062256,105957,766,99.282254059575,45.140.143.77
true,1747994979.6968,elite,1302.3391849066,1747377440.5608,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shaoxing,Asia,AS,China,CN,"Yuecheng Qu",false,Chinanet,29.9983,120.583,false,,false,Zhejiang,success,Asia/Shanghai,312000,1747982252,1747994979.6968,8085,http,60.187.244.66:8085,false,8010.959148407,10478,989,91.375250719456,60.187.244.66
true,1747994979.3359,anonymous,7232.205181882,1747897522.1283,"AS58485 WIFIAN ID",WIFIAN-AS-ID,Rawaseser,Asia,AS,Indonesia,ID,,false,"PT wifian Solution",-7.60083,109.247,true,,false,"Central Java",success,Asia/Jakarta,,1747897898,1747994979.3359,4317,http,103.247.22.33:4317,false,6645.8964347839,138,1622,7.8409090909091,103.247.22.33
true,1747994979.258,elite,762.27950736125,1722575090.9556,"AS58224 Iran Telecommunication Company PJS",TCI,Tehran,Asia,AS,Iran,IR,,false,"Iran Telecommunication Company PJS",35.7219,51.3347,false,"Telecommunication Company of Iran",true,Tehran,success,Asia/Tehran,,1747595829,1747994979.258,80,http,185.105.102.189:80,false,299.26919937134,85517,14319,85.657478264354,185.105.102.189
true,1747994979.0135,elite,10453.001278364,1722689000.9198,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1747650088,1747994979.0135,32550,socks4,212.83.137.165:32550,true,727.17714309692,325,72455,0.4465512503435,212.83.137.165
true,1747994978.9705,elite,3467.5831757032,1722575162.9397,"AS7018 AT&T Enterprises, LLC",ATT-INTERNET4,Miami,"North America",NA,"United States",US,,false,"AT&T Enterprises, LLC",25.7641,-80.2702,false,"Private Customer - AT&T Internet Services",true,Florida,success,America/New_York,33134,1747642029,1747994978.9705,8888,http,99.20.24.9:8888,false,7730.5691242218,5250,34973,13.052233796584,99.20.24.9
true,1747994978.82,elite,3558.8644040627,1747868862.0133,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Tencent Cloud Computing (Beijing) Co",1.35208,103.82,false,"Aceville Pte.ltd",false,"North West",success,Asia/Singapore,858877,1747868864,1747994978.82,7654,http,129.226.211.37:7654,false,388.79895210266,1329,949,58.340649692713,129.226.211.37
true,1747994978.5867,transparent,6862.1532826197,1747585684.6599,"AS273133 CONEX TV E.I.R.L.","CONEX TV E.I.R.L.","Lima region","South America",SA,Peru,PE,,false,"Conex TV E.I.R.L.",-11.85,-76.45,false,"Conex TV E.I.R.L",false,"Lima region",success,America/Lima,,1747586792,1747994978.5867,999,http,38.172.128.104:999,false,9563.2562637329,420,7074,5.6044835868695,38.172.128.104
true,1747994978.2351,elite,5616.1100834894,1696969107.5385,"AS16276 OVH SAS",OVH,Wroclaw,Europe,EU,Poland,PL,Krzyki,true,"OVH SAS",51.098,17.0321,false,"OVH Sp. z o. o",true,"Lower Silesia",success,Europe/Warsaw,50-088,1747896736,1747994978.2351,19050,socks4,51.83.190.248:19050,true,4133.0409049988,13573,415576,3.1627709723196,51.83.190.248
true,1747994977.9836,transparent,6820.2705278933,1710578293.5378,"AS269250 EVOLUCAO TELECOM LTDA","EVOLUCAO TELECOM LTDA","São Paulo","South America",SA,Brazil,BR,,false,"Evolucao Telecom Ltda",-23.6301,-46.6378,false,"Evolucao Telecom Ltda",true,"São Paulo",success,America/Sao_Paulo,01000,1747785430,1747994977.9836,9947,http,45.182.176.38:9947,false,5462.0306491852,34731,532778,6.1199029442705,45.182.176.38
true,1747994977.9005,elite,1888.0039941286,1714026402.3538,"AS270258 ANDRE LUGLIO DOS SANTOS ME","ANDRE LUGLIO DOS SANTOS ME","Nova Santa Bárbara","South America",SA,Brazil,BR,,false,"Andre Luglio Dos Santos ME",-23.6059,-50.7525,false,"Andre Luglio Dos Santos ME",false,Paraná,success,America/Sao_Paulo,86250,1747546373,1747994977.9005,4153,socks4,45.191.13.241:4153,true,1074.2497444153,5643,287593,1.9243885471088,45.191.13.241
true,1747994977.2509,transparent,6942.5784722755,1738164890.7689,"AS131706 PT SELARAS CITRA TERABIT",TERABIT-AS-ID,Klaten,Asia,AS,Indonesia,ID,,false,TERABIT,-7.6928,110.6647,false,,true,"Central Java",success,Asia/Jakarta,57465,1747841187,1747994977.2509,8080,http,103.247.13.131:8080,false,9892.0633792877,9683,123614,7.2642295025394,103.247.13.131
true,1747994977.2504,elite,6245.7523656177,1711493554.5033,"AS19871 Network Solutions, LLC",NETWORK-SOLUTIONS-HOSTING,Provo,"North America",NA,"United States",US,"East Bay",true,"Network Solutions, LLC",40.2066,-111.643,false,"Unified Layer",true,Utah,success,America/Denver,84606,1747457186,1747994977.2504,63520,socks4,162.241.45.22:63520,true,3108.5348129272,2759,134277,2.0133395604075,162.241.45.22
true,1747994976.8097,transparent,7530.5777677967,1734159156.2331,"AS265662 TLINK SPA","TLINK SPA",Santiago,"South America",SA,Chile,CL,,false,"Tlink SPA",-33.4521,-70.6536,false,,true,"Santiago Metropolitan",success,America/Santiago,34033,1747466251,1747994976.8097,999,http,45.4.0.60:999,false,12799.32808876,12488,177642,6.56813759007,45.4.0.60
true,1747993154.4561,elite,1129.0206481917,1738916580.3545,"AS55990 Huawei Cloud Service data center",HWCSNET,Shanghai,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",31.2304,121.4737,false,"Huawei Cloud Service",true,Shanghai,success,Asia/Shanghai,,1747989269,1747994976.7742,9094,http,119.3.113.150:9094,false,7973.5808372498,122596,4904,96.153725490196,119.3.113.150
true,1747994976.3031,transparent,5566.5696117283,1744366730.7069,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,Highspeed,true,Hatay,success,Europe/Istanbul,31000,1747393805,1747994976.3031,8080,http,188.125.167.164:8080,false,1281.4059257507,3449,54289,5.9735356264505,188.125.167.164
true,1747994976.2776,elite,5731.216292555,1709110469.3284,"AS50926 AXARNET COMUNICACIONES, S.L.",AXARNET-AS,Valencia,Europe,EU,Spain,ES,,true,"AXARNET COMUNICACIONES, S.L.",39.4699,-0.376288,false,"AXARNET COMUNICACIONES, S.L",true,Valencia,success,Europe/Madrid,46001,1747443812,1747994976.2776,50109,socks4,31.24.44.92:50109,true,10826.516389847,6013,144286,4.0006919540383,31.24.44.92
true,1747994976.1806,elite,1645.1171248723,1742050046.3338,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,false,Chinanet,32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1747520233,1747994976.1806,2324,http,49.70.190.154:2324,false,1670.9048748016,836,46725,1.7577426883371,49.70.190.154
true,1747994975.5546,elite,968.10489437816,1697033170.8607,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0625,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1747433336,1747994975.5546,4145,socks4,199.102.107.145:4145,true,810.17756462097,132357,317007,29.454295404171,199.102.107.145
true,1747994773.6871,elite,1434.6853361677,1722427701.0943,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Chiyoda,Asia,AS,Japan,JP,,true,"GoDaddy.com, LLC",35.694,139.754,false,"GoDaddy.com, LLC",true,Tokyo,success,Asia/Tokyo,100-0001,1747831633,1747994975.1016,80,http,97.74.87.226:80,false,407.35745429993,247229,126082,66.226015306273,97.74.87.226
true,1747994800.4134,elite,77.877605354973,1747533512.5283,"AS43350 NForce Entertainment B.V.",NFORCE,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"rack400 com netherlands Infrastructure",52.3109,4.9453,false,,true,"North Holland",success,Europe/Amsterdam,1101,1747533512,1747994975.0073,80,http,141.11.107.145:80,false,89.389562606812,4513,3985,53.106613320781,141.11.107.145
true,1747994974.3397,transparent,7815.9698909918,1745433259.8299,"AS265662 TLINK SPA","TLINK SPA",Santiago,"South America",SA,Chile,CL,,false,"Tlink SPA",-33.4521,-70.6536,false,,true,"Santiago Metropolitan",success,America/Santiago,34033,1747853006,1747994974.3397,999,http,45.4.0.33:999,false,9306.2841892242,1997,42891,4.4488504722866,45.4.0.33
true,1747994974.0038,elite,3417.5445795059,1747697173.2308,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,"São Paulo","South America",SA,Brazil,BR,,false,"Global Connectivity Solutions LLP",-23.6301,-46.6378,true,"Global Connectivity Solutions LLP",false,"São Paulo",success,America/Sao_Paulo,01000,1747741721,1747994974.0038,24443,socks4,147.45.116.50:24443,true,3093.1994915009,10,2468,0.40355125100888,147.45.116.50
true,1747986676.3371,elite,1094.4616881341,1726581556.5111,"AS8560 IONOS SE",IONOS-AS,Berlin,Europe,EU,Germany,DE,Charlottenburg-Wilmersdorf,true,"IONOS SE",52.5234,13.3224,false,"Strato GmbH",true,"State of Berlin",success,Europe/Berlin,10587,1747596674,1747994973.9808,80,http,85.215.64.49:80,false,44.696092605591,147145,27421,84.29190105748,85.215.64.49
true,1747994973.9754,elite,4711.3300747726,1718813052.9955,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Richmond,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,ALICLOUD-US,true,Virginia,success,America/New_York,23173,1747785471,1747994973.9754,33333,http,47.90.205.231:33333,false,5224.5726585388,240551,202010,54.354314998384,47.90.205.231
true,1747994973.8433,transparent,7153.0464799403,1710545016.945,"AS133403 Origin Net",ORIGINNETPTYLTD-AS-AP,Sydney,Oceania,OC,Australia,AU,,false,NETPTYLTD,-33.871,151.206,false,,true,"New South Wales",success,Australia/Sydney,1001,1747785382,1747994973.8433,8899,http,45.122.228.10:8899,false,6523.0610370636,34858,535715,6.1092971451506,45.122.228.10
true,1747994973.7201,elite,9670.0766086578,1721298565.8986,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Xiaogan,Asia,AS,China,CN,,false,Chinanet,30.9269,113.9222,false,"Chinanet HB",false,Hubei,success,Asia/Shanghai,,1747797964,1747994973.7201,38801,socks4,171.40.17.58:38801,true,11397.790431976,474,98554,0.47865250232258,171.40.17.58
true,1747994973.715,elite,10371.036704306,1720204040.0211,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1747787257,1747994973.715,12472,socks4,138.201.21.228:12472,true,11389.176845551,633,123305,0.51073924058804,138.201.21.228
true,1747994973.6994,elite,9609.8799970415,1720107670.928,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.822,106.6257,false,"Viettel Group",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1747495223,1747994973.6994,5020,socks4,116.105.64.35:5020,true,12616.792678833,378,71535,0.52563514246381,116.105.64.35
true,1747994973.2388,transparent,6834.4767010295,1723566962.292,"AS133271 Willaegis Online Private Limited",WILLOPL-AS-IN,Hyderabad,Asia,AS,India,IN,,false,"Willaegis Online Private Limited",17.3843,78.4583,false,"SMS Elab Private Limited",true,Telangana,success,Asia/Kolkata,501301,1747785491,1747994973.2388,84,http,103.172.254.145:84,false,9294.154882431,24942,326154,7.1040399207054,103.172.254.145
true,1747994972.9132,transparent,6314.7461431918,1745231043.8897,"AS149912 PT Graha Sumber Teknologi",IDNIC-GRAHASUMBERTEKNOLOGI-AS-ID,Cirebon,Asia,AS,Indonesia,ID,,false,"PT Graha Sumber Teknologi",-6.73202,108.552,false,"Grahasumberteknologi Infra",true,"West Java",success,Asia/Jakarta,45171,1747654466,1747994972.9132,8080,http,103.189.197.9:8080,false,11136.301994324,2441,45736,5.0667330884032,103.189.197.9
true,1747994826.2264,elite,3505.8586994807,1747991464.9652,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.352,103.8198,false,"Tencent Cloud Computing",false,"North West",success,Asia/Singapore,858877,1747991476,1747994972.8587,7654,http,43.156.44.47:7654,false,902.13203430176,48,15,76.190476190476,43.156.44.47
true,1747994972.6775,transparent,6401.1428368151,1747745528.2633,"AS152435 PT Konnek Jaya Bersama",IDNIC-KONNEK-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Konnek Jaya Bersama",-6.20876,106.846,false,"PT Konnek Jaya Bersama",false,Jakarta,success,Asia/Jakarta,,1747745530,1747994972.6775,1111,http,157.20.98.88:1111,false,10565.729618073,398,4101,8.846410313403,157.20.98.88
true,1747994972.3345,transparent,7529.5102057514,1742374559.21,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.2077,106.8354,false,"Telekomunikasi Indonesia",true,Jakarta,success,Asia/Jakarta,12980,1747818093,1747994972.3345,9999,http,36.88.129.140:9999,false,2526.5109539032,6276,76353,7.5953962894383,36.88.129.140
true,1747993694.3363,elite,448.71412186867,1746980000.762,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Madrid,Europe,EU,Spain,ES,,false,"Stark Industries Solutions LTD",40.4153,-3.694,false,"Stark Industries Solutions LTD",true,Madrid,success,Europe/Madrid,28085,1747584850,1747994972.3254,8080,http,45.12.150.82:8080,false,201.79629325867,16479,1969,89.326756287944,45.12.150.82
true,1747979467.7773,elite,679.00257129786,1747345791.575,"AS49556 Web Dadeh Paydar Co (Ltd)",webdade,Mashhad,Asia,AS,Iran,IR,,false,"Web Dadeh Paydar Co (Ltd)",36.3006,59.5904,false,"Web Dadeh Paydar Co (Ltd)",false,"Razavi Khorasan",success,Asia/Tehran,,1747950677,1747994972.2653,80,http,88.135.72.7:80,false,993.08466911316,11930,137,98.864672246623,88.135.72.7
true,1747994901.2546,elite,3512.2127270054,1747888028.762,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.352,103.8198,false,"Tencent Cloud Computing",true,"North West",success,Asia/Singapore,858877,1747888030,1747994972.2581,7654,http,43.153.207.124:7654,false,487.8032207489,926,1006,47.929606625259,43.153.207.124
true,1747994972.1064,transparent,6394.6327973361,1747756539.9314,"AS152832 PT MAXLINK DATA PRIMA INDONESIA",IDNIC-MAXLINKDP-ID,Pemalang,Asia,AS,Indonesia,ID,,false,"PT MAXLINK DATA PRIMA INDONESIA",-6.9361,109.4309,false,"PT MAXLINK DATA PRIMA INDONESIA",false,"Central Java",success,Asia/Jakarta,52361,1747759794,1747994972.1064,1111,http,160.25.37.248:1111,false,11488.353013992,201,4055,4.7227443609023,160.25.37.248
true,1747994928.6672,elite,3348.4115243984,1747663187.5022,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Tencent Cloud Computing (Beijing) Co",1.35208,103.82,false,"Aceville Pte.ltd",false,"North West",success,Asia/Singapore,858877,1747663348,1747994971.7372,7654,http,129.226.91.32:7654,false,5357.620716095,1511,2980,33.645067913605,129.226.91.32
true,1747994943.4635,transparent,784.03301927137,1747134091.8118,"AS61503 SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA.","SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA.",Santiago,"South America",SA,Chile,CL,,false,"Servicios De Telecomunicaciones Intercable Ltda.",-33.4521,-70.6536,false,"RedCentral Telecomunicaion Limitada",false,"Santiago Metropolitan",success,America/Santiago,34033,1747738917,1747994971.7235,999,http,38.250.126.201:999,false,10887.357473373,16031,63,99.608549770101,38.250.126.201
true,1747994971.7219,elite,6551.5734610175,1743611642.9615,"AS11432 Telium Telecomunicações Ltda","Telium Telecomunicações Ltda","São Paulo","South America",SA,Brazil,BR,,false,"Telium Telecomunicações Ltda",-23.5475,-46.6361,false,"Telium Telecomunicações Ltda",true,"São Paulo",success,America/Sao_Paulo,04794,1747847029,1747994971.7219,8787,http,200.201.134.184:8787,false,2780.5998325348,5191,62683,7.6479948139199,200.201.134.184
true,1747994971.5004,transparent,7764.3718575293,1746800188.0867,"AS273824 NEXERCOM SRL","NEXERCOM SRL","Santo Domingo Este","North America",NA,"Dominican Republic",DO,,false,"Nexercom S.R.L",18.4796,-69.8587,false,"Visnetwork SRL",false,"Santo Domingo Province",success,America/Santo_Domingo,23000,1747405015,1747994971.5004,999,http,38.44.242.1:999,false,7459.5746994019,4945,17247,22.282804614275,38.44.242.1
true,1747994858.1166,elite,3537.3785163429,1747734565.9197,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.35208,103.82,false,"Tencent Cloud Computing (Beijing) Co., Ltd",false,"North West",success,Asia/Singapore,858877,1747734566,1747994971.4802,7654,http,43.163.127.110:7654,false,387.67576217651,2390,2259,51.408905140891,43.163.127.110
